profit_fact_id,date_id,shipping_mode_id,order_region_id,category_name_id,profit_value
2565,,4,8,31,
2566,,4,8,31,9.0
2567,,2,10,31,
2568,,2,10,31,
2569,,1,10,31,
2570,,2,11,31,6.05
2571,,2,11,31,
2572,,3,11,31,
2573,,3,9,31,
2574,,1,9,31,
2575,,1,11,31,
2576,,1,10,31,
2577,,2,11,31,
2578,,4,11,31,
2579,,2,10,31,
2580,,1,9,31,
2581,,1,11,31,
2582,,1,11,31,
2583,,3,11,31,
2584,,2,10,31,
2585,,1,11,31,
2586,,2,11,31,
2587,,1,11,31,
2588,,1,10,31,
2589,,1,11,31,10.05
2590,,1,10,31,
2591,,1,10,31,30.0
2592,,1,11,31,-152.25
2593,,1,9,31,4.05
2594,,1,10,31,
2595,,1,15,31,
2596,,2,8,31,
2597,,1,16,31,
2598,,1,8,31,
2599,,1,15,31,
2600,,1,8,31,
2601,,3,8,31,
2602,,2,16,31,
2603,,3,16,31,
2604,,1,8,31,
2605,,3,8,31,
2606,,2,8,31,
2607,,1,8,31,
2608,,2,15,31,
2609,,1,16,31,
2610,,2,8,31,
2611,,1,8,31,
2612,,1,8,31,
2613,,1,8,31,
2614,,3,8,31,
2615,,1,8,31,
2616,,1,8,31,
2617,,1,9,20,
2618,,1,11,20,
2619,,1,11,20,
2620,,1,11,20,13.05
2621,,1,11,20,
2622,,1,11,20,
2623,,1,11,20,
2624,,3,10,20,
2625,,2,12,6,
2626,,2,19,6,
2627,,2,13,7,
2628,,2,12,2,
2629,,2,12,7,
2630,,2,12,7,
2631,,2,14,7,
2632,,2,14,7,
2633,,2,13,7,
2634,,2,20,19,
2635,,2,13,8,
2636,,2,19,8,
2637,,2,12,8,
2638,,2,16,9,
2639,,2,8,9,
2640,,2,8,10,
2641,,2,8,9,
2642,,2,8,25,27.0
2643,,2,15,11,
2644,,2,8,6,
2645,,2,15,6,
2646,,2,15,7,
2647,,2,8,22,
2648,,2,8,7,
2649,,2,8,7,
2650,,2,15,7,
2651,,2,8,22,
2652,,2,8,7,
2653,,2,8,7,
2654,,2,16,7,
2655,,2,15,7,
2656,,2,8,7,
2657,,2,15,2,
2658,,2,8,22,
2659,,2,8,2,
2660,,2,8,2,-0.75999999
2661,,2,16,7,
2662,,2,8,7,
2663,,2,22,7,
2664,,2,16,7,
2665,,2,22,7,
2666,,2,16,7,
2667,,2,15,7,0.0
2668,,2,8,2,
2669,,2,16,7,
2670,,2,8,7,
2671,,2,16,22,
2672,,2,15,7,
2673,,2,8,7,
2674,,2,8,7,
2675,,2,16,22,
2676,,2,15,7,
2677,,2,15,7,
2678,,2,15,2,
2679,,2,15,2,
2680,,2,8,4,
2681,,2,8,8,
2682,,2,8,24,
2683,,2,16,24,
2684,,2,15,8,
2685,,2,8,24,
2686,,2,16,24,
2687,,2,16,24,
2688,,2,15,8,
2689,,2,15,8,
2690,,2,8,8,
2691,,2,15,24,
2692,,2,16,8,
2693,,2,8,8,
2694,,2,8,24,
2695,,2,8,24,
2696,,2,15,24,
2697,,2,15,8,
2698,,2,8,8,30.0
2699,,2,11,6,
2700,,2,11,7,
2701,,2,11,7,
2702,,2,11,2,
2703,,2,11,7,
2704,,2,10,2,
2705,,2,11,7,
2706,,2,10,7,
2707,,2,9,7,
2708,,2,10,7,
2709,,2,11,7,
2710,,2,10,2,
2711,,2,11,2,
2712,,2,11,7,
2713,,2,11,7,
2714,,2,10,7,
2715,,2,11,2,
2716,,2,11,7,
2717,,2,10,2,
2718,,2,10,7,
2719,,2,9,7,
2720,,2,11,7,
2721,,2,10,7,
2722,,2,9,2,
2723,,2,9,7,
2724,,2,9,7,
2725,,2,9,7,
2726,,2,10,3,
2727,,2,11,3,
2728,,2,10,3,
2729,,2,11,4,
2730,,2,11,14,
2731,,2,9,8,
2732,,2,11,24,
2733,,2,11,24,
2734,,2,10,8,
2735,,2,9,8,36.75
2736,,2,11,24,
2737,,2,11,8,
2738,,2,11,24,
2739,,2,10,8,
2740,,2,11,8,
2741,,2,9,8,
2742,,2,11,8,
2743,,2,11,24,
2744,,2,11,8,
2745,,2,11,8,
2746,,2,11,8,
2747,,2,11,24,24.0
2748,,2,11,29,
2749,,2,11,8,
2750,,2,11,8,
2751,,2,4,38,
2752,,2,1,9,
2753,,2,1,32,
2754,,2,4,5,
2755,,2,3,7,
2756,,2,3,2,
2757,,2,3,23,
2758,,2,2,16,
2759,,2,1,7,
2760,,2,1,7,
2761,,2,3,7,
2762,,2,5,7,
2763,,2,3,7,
2764,,2,3,7,
2765,,2,5,7,
2766,,2,3,7,
2767,,2,3,7,
2768,,2,3,2,
2769,,2,4,16,
2770,,2,4,17,
2771,,2,3,15,
2772,,2,2,7,
2773,,2,1,7,0.0
2774,,2,2,7,
2775,,2,1,7,
2776,,2,4,4,
2777,,2,1,4,
2778,,2,2,30,
2779,,2,3,30,
2780,,2,5,14,
2781,,2,4,14,-0.790000021
2782,,2,4,12,
2783,,2,2,24,
2784,,2,1,8,
2785,,2,3,24,
2786,,2,3,24,
2787,,2,2,8,
2788,,2,1,24,
2789,,2,3,8,
2790,,2,3,24,
2791,,2,2,8,
2792,,2,2,24,
2793,,2,3,8,
2794,,2,2,8,
2795,,2,5,8,
2796,,2,2,24,
2797,,2,2,24,-68.0
2798,,2,1,8,
2799,,2,1,24,
2800,,2,1,8,
2801,,2,1,8,
2802,,2,3,36,
2803,,2,1,37,
2804,,2,2,37,
2805,,2,17,6,-20.5
2806,,2,23,7,
2807,,2,6,7,
2808,,2,7,7,
2809,,2,7,7,
2810,,2,23,7,
2811,,2,18,2,
2812,,2,18,7,
2813,,2,18,7,
2814,,2,23,7,
2815,,2,7,7,
2816,,2,6,7,
2817,,2,23,2,
2818,,2,7,3,13.0
2819,,2,7,4,
2820,,2,7,4,
2821,,2,17,8,
2822,,2,6,8,30.0
2823,,2,7,8,
2824,,2,6,8,
2825,,2,6,8,
2826,,2,14,6,
2827,,2,14,4,
2828,,2,8,28,
2829,,2,16,2,
2830,,2,15,2,
2831,,2,15,2,
2832,,2,8,2,
2833,,2,8,2,
2834,,2,15,2,
2835,,2,22,4,
2836,,2,15,4,
2837,,2,8,3,
2838,,2,8,4,2.0
2839,,2,8,3,
2840,,2,11,35,
2841,,2,10,6,
2842,,2,9,6,
2843,,2,11,6,
2844,,2,10,6,
2845,,2,10,2,
2846,,2,10,2,
2847,,2,11,2,50.75
2848,,2,10,2,
2849,,2,11,2,
2850,,2,11,2,
2851,,2,11,4,
2852,,2,11,3,
2853,,2,10,4,20.25
2854,,2,10,3,
2855,,2,9,14,
2856,,2,11,12,
2857,,2,3,6,
2858,,2,2,6,
2859,,2,2,12,
2860,,2,1,12,
2861,,2,3,2,
2862,,2,3,4,
2863,,2,2,4,
2864,,2,1,4,24.0
2865,,2,5,4,
2866,,2,2,13,
2867,,2,7,6,
2868,,2,7,2,
2869,,2,23,2,
2870,,2,17,2,
2871,,2,7,2,0.0
2872,,2,7,2,
2873,,2,23,4,20.0
2874,,2,7,4,
2875,,2,23,4,
2876,,2,6,3,
2877,,2,7,4,
2878,,2,13,6,
2879,,2,19,4,
2880,,2,22,6,
2881,,2,8,4,
2882,,2,15,4,
2883,,2,15,4,
2884,,2,22,4,
2885,,2,8,3,-15.75
2886,,2,8,12,
2887,,2,10,11,
2888,,2,11,6,
2889,,2,11,6,
2890,,2,11,2,
2891,,2,11,2,
2892,,2,11,2,
2893,,2,11,3,
2894,,2,11,4,
2895,,2,10,4,
2896,,1,2,7,
2897,,1,1,7,
2898,,1,3,7,
2899,,1,2,7,
2900,,1,4,22,
2901,,1,4,16,
2902,,1,2,4,15.05
2903,,1,1,3,
2904,,1,2,4,
2905,,1,5,3,
2906,,1,1,3,
2907,,1,4,3,
2908,,1,3,3,
2909,,1,4,4,
2910,,1,1,4,0.0
2911,,1,5,4,0.460000008
2912,,1,1,4,
2913,,1,4,4,
2914,,1,2,19,
2915,,1,2,30,
2916,,1,3,30,
2917,,1,1,24,
2918,,1,1,24,
2919,,1,2,8,
2920,,1,2,24,
2921,,1,4,8,
2922,,1,3,8,
2923,,1,4,8,
2924,,1,2,8,
2925,,1,4,8,
2926,,1,3,24,
2927,,1,4,8,
2928,,1,2,8,
2929,,1,1,8,
2930,,1,5,8,
2931,,1,3,8,122.0
2932,,1,3,24,
2933,,1,1,24,
2934,,1,3,8,
2935,,1,1,24,
2936,,1,4,8,
2937,,1,1,24,24.0
2938,,1,5,8,
2939,,1,5,8,
2940,,1,4,36,
2941,,1,4,36,
2942,,1,4,36,
2943,,1,3,37,
2944,,1,2,34,
2945,,1,3,34,
2946,,1,3,33,
2947,,1,4,37,
2948,,1,3,34,
2949,,1,1,37,
2950,,1,4,34,
2951,,1,4,37,
2952,,1,2,37,
2953,,1,1,34,
2954,,1,2,37,
2955,,1,7,7,
2956,,1,7,7,
2957,,1,7,8,
2958,,1,7,12,
2959,,1,6,6,
2960,,1,23,6,
2961,,1,23,2,14.25
2962,,1,23,7,
2963,,1,7,7,
2964,,1,17,2,
2965,,1,17,7,14.25
2966,,1,7,2,
2967,,1,7,7,
2968,,1,17,7,
2969,,1,23,2,
2970,,1,23,7,
2971,,1,18,7,
2972,,1,23,7,
2973,,1,7,7,
2974,,1,23,2,
2975,,1,7,2,
2976,,1,6,7,
2977,,1,17,7,
2978,,1,7,7,
2979,,1,17,2,
2980,,1,7,7,
2981,,1,18,7,
2982,,1,18,2,
2983,,1,23,7,
2984,,1,23,7,
2985,,1,6,4,
2986,,1,7,12,
2987,,1,7,8,
2988,,1,7,8,
2989,,1,7,8,
2990,,1,17,8,
2991,,1,23,8,
2992,,1,7,8,
2993,,1,23,8,
2994,,1,7,8,
2995,,1,13,2,
2996,,1,14,2,
2997,,1,20,3,
2998,,1,13,4,
2999,,1,13,19,
3000,,1,14,12,
3001,,1,19,18,
3002,,1,8,2,
3003,,1,16,6,
3004,,1,16,6,21.0
3005,,1,16,12,
3006,,1,15,2,
3007,,1,8,2,
3008,,1,16,2,
3009,,1,8,2,
3010,,1,8,2,27.0
3011,,1,16,4,34.0
3012,,1,8,3,
3013,,1,22,3,
3014,,1,15,4,
3015,,1,8,4,
3016,,1,8,3,
3017,,1,8,3,
3018,,1,8,3,
3019,,1,8,4,
3020,,1,11,2,
3021,,1,10,3,
3022,,1,9,6,
3023,,1,9,6,
3024,,1,9,2,
3025,,1,10,2,
3026,,1,10,2,
3027,,1,9,2,
3028,,1,9,2,
3029,,1,11,2,
3030,,1,11,2,
3031,,1,11,2,
3032,,1,10,2,
3033,,1,9,2,
3034,,1,11,4,
3035,,1,10,3,
3036,,1,10,4,
3037,,1,11,3,
3038,,1,10,4,
3039,,1,10,3,
3040,,1,9,4,14.25
3041,,1,11,26,
3042,,1,9,19,
3043,,1,10,19,
3044,,1,5,6,
3045,,1,2,11,
3046,,1,4,6,
3047,,1,1,12,
3048,,1,2,12,
3049,,1,2,6,
3050,,1,1,12,
3051,,1,1,6,
3052,,1,1,6,
3053,,1,1,6,
3054,,1,2,2,
3055,,1,2,2,
3056,,1,3,2,
3057,,1,1,2,
3058,,1,2,2,
3059,,1,1,4,
3060,,1,4,4,
3061,,1,3,4,
3062,,1,1,4,
3063,,1,5,3,
3064,,1,3,4,
3065,,1,17,6,9.05
3066,,1,23,6,
3067,,1,17,6,
3068,,1,6,6,
3069,,1,6,12,
3070,,1,23,2,
3071,,1,7,2,
3072,,1,7,2,
3073,,1,7,2,
3074,,1,6,2,
3075,,1,17,2,
3076,,1,6,3,
3077,,1,23,12,
3078,,1,19,3,
3079,,1,19,2,
3080,,1,20,2,
3081,,1,8,2,
3082,,1,8,3,
3083,,1,15,6,
3084,,1,15,6,
3085,,1,22,6,
3086,,1,16,6,
3087,,1,16,6,
3088,,1,15,2,
3089,,1,15,2,
3090,,1,15,2,
3091,,1,8,2,
3092,,1,15,2,
3093,,1,16,2,
3094,,1,8,2,
3095,,1,8,3,
3096,,1,22,4,
3097,,1,16,4,
3098,,1,8,4,
3099,,1,8,13,
3100,,1,15,3,
3101,,1,8,4,
3102,,1,8,4,
3103,,1,16,3,
3104,,1,8,14,
3105,,1,11,35,
3106,,1,11,5,
3107,,1,10,6,
3108,,1,10,6,
3109,,1,10,6,
3110,,1,10,2,
3111,,1,11,2,
3112,,1,9,2,
3113,,1,10,4,
3114,,1,11,3,
3115,,1,9,3,
3116,,1,10,13,
3117,,1,11,4,
3118,,1,10,4,
3119,,1,10,3,
3120,,1,11,19,
3121,,1,11,14,
3122,,1,4,12,
3123,,1,4,2,
3124,,1,5,2,
3125,,1,3,2,
3126,,1,1,2,
3127,,1,1,2,
3128,,1,5,2,
3129,,1,5,2,
3130,,1,1,4,
3131,,1,3,4,
3132,,1,2,4,
3133,,1,4,4,
3134,,1,5,4,
3135,,1,2,4,
3136,,1,4,4,
3137,,1,4,3,
3138,,1,2,4,
3139,,1,2,14,
3140,,1,1,18,
3141,,1,3,14,
3142,,1,1,29,
3143,,1,23,11,
3144,,1,7,6,
3145,,1,23,2,
3146,,1,7,2,
3147,,1,23,2,
3148,,1,17,4,
3149,,1,23,3,
3150,,1,17,3,-26.0
3151,,1,23,3,
3152,,1,23,3,
3153,,1,23,4,15.0
3154,,1,6,12,
3155,,1,13,18,
3156,,1,14,28,
3157,,1,14,2,
3158,,1,14,2,
3159,,1,14,3,
3160,,1,16,6,
3161,,1,15,6,
3162,,1,22,12,
3163,,1,22,12,
3164,,1,8,6,
3165,,1,8,6,
3166,,1,22,2,
3167,,1,22,2,
3168,,1,8,2,
3169,,1,8,2,
3170,,1,8,2,
3171,,1,15,2,
3172,,1,8,2,
3173,,1,8,2,
3174,,1,8,2,
3175,,1,22,2,
3176,,1,15,2,
3177,,1,8,2,
3178,,1,8,4,
3179,,1,8,4,
3180,,1,15,4,
3181,,1,8,3,
3182,,1,8,3,
3183,,1,15,4,
3184,,1,8,4,
3185,,1,22,3,
3186,,1,8,4,
3187,,1,22,4,
3188,,1,8,4,
3189,,1,8,4,
3190,,1,8,4,-240.0
3191,,1,8,3,
3192,,1,11,27,
3193,,1,10,11,
3194,,1,11,12,
3195,,1,9,6,149.75
3196,,1,11,6,
3197,,1,11,6,
3198,,1,10,6,
3199,,1,11,2,
3200,,1,11,2,
3201,,1,11,2,
3202,,1,11,3,
3203,,1,11,4,
3204,,1,11,4,
3205,,1,11,3,
3206,,1,9,3,
3207,,1,11,3,
3208,,1,10,4,42.0
3209,,1,11,14,
3210,,1,5,6,
3211,,1,4,6,
3212,,1,4,6,
3213,,1,2,6,
3214,,1,4,6,
3215,,1,1,2,
3216,,1,2,2,
3217,,1,4,2,
3218,,1,2,2,
3219,,1,3,2,
3220,,1,5,4,
3221,,1,2,4,
3222,,1,2,3,
3223,,1,4,3,
3224,,1,3,4,
3225,,1,3,4,
3226,,1,2,4,-440.0
3227,,1,3,4,
3228,,1,5,12,
3229,,1,2,19,
3230,,1,1,12,
3231,,1,18,6,104.75
3232,,1,7,6,
3233,,1,7,2,
3234,,1,17,2,
3235,,1,7,2,
3236,,1,7,2,
3237,,1,17,4,
3238,,1,7,3,
3239,,1,23,4,
3240,,1,6,4,
3241,,1,18,12,
3242,,1,13,2,30.0
3243,,1,19,6,
3244,,1,19,2,
3245,,1,8,2,
3246,,1,8,3,
3247,,1,8,19,
3248,,1,8,6,
3249,,1,22,6,
3250,,1,8,6,
3251,,1,8,6,
3252,,1,8,6,
3253,,3,1,8,-55.0
3254,,3,3,24,
3255,,3,1,8,14.25
3256,,3,3,8,
3257,,3,1,8,
3258,,3,2,8,
3259,,3,1,24,
3260,,3,2,8,
3261,,3,4,24,
3262,,3,3,8,
3263,,3,3,24,
3264,,3,3,8,
3265,,3,2,24,-42.5
3266,,3,3,24,
3267,,3,2,8,
3268,,3,2,8,
3269,,3,3,24,
3270,,3,3,24,
3271,,3,2,8,
3272,,3,1,8,
3273,,3,1,24,84.0
3274,,3,2,37,
3275,,3,3,37,
3276,,3,2,37,
3277,,3,1,37,
3278,,3,4,37,
3279,,3,4,37,
3280,,3,3,37,
3281,,3,2,37,
3282,,3,1,33,0.370000005
3283,,3,1,34,
3284,,3,3,37,
3285,,3,1,37,
3286,,3,2,33,
3287,,3,1,6,
3288,,3,3,7,
3289,,3,2,16,
3290,,3,2,17,
3291,,3,2,7,
3292,,3,5,7,
3293,,3,2,16,
3294,,3,3,7,
3295,,3,3,30,
3296,,3,1,37,
3297,,3,6,6,5.0
3298,,3,17,6,
3299,,3,6,6,
3300,,3,17,2,6.0
3301,,3,17,7,
3302,,3,6,2,
3303,,3,17,7,
3304,,3,7,7,
3305,,3,7,7,
3306,,3,6,2,
3307,,3,6,7,
3308,,3,7,7,
3309,,3,17,7,
3310,,3,6,7,
3311,,3,6,7,
3312,,3,17,7,
3313,,3,23,2,
3314,,3,17,7,
3315,,3,7,2,
3316,,3,6,7,
3317,,3,6,7,
3318,,3,17,7,
3319,,3,6,7,
3320,,3,6,7,
3321,,3,6,7,
3322,,3,17,7,
3323,,3,6,2,
3324,,3,6,2,
3325,,3,7,7,
3326,,3,6,3,
3327,,3,17,4,
3328,,3,6,3,
3329,,3,6,12,
3330,,3,7,14,
3331,,3,6,8,
3332,,3,17,8,
3333,,3,17,8,
3334,,3,17,8,55.0
3335,,3,17,8,
3336,,3,6,8,
3337,,3,17,8,
3338,,3,17,8,
3339,,3,23,8,
3340,,3,23,8,
3341,,3,6,8,
3342,,3,23,8,
3343,,3,6,8,
3344,,3,7,8,
3345,,3,6,8,
3346,,3,23,6,
3347,,3,17,2,
3348,,3,23,2,
3349,,3,6,7,
3350,,3,6,7,
3351,,3,6,7,
3352,,3,23,7,
3353,,3,23,7,
3354,,3,12,2,
3355,,3,12,2,
3356,,3,12,4,
3357,,3,14,4,
3358,,3,12,4,
3359,,3,13,2,
3360,,3,12,3,
3361,,3,8,6,
3362,,3,8,6,
3363,,3,15,6,
3364,,3,16,2,
3365,,3,8,2,
3366,,3,15,2,
3367,,3,8,2,
3368,,3,22,2,
3369,,3,15,2,
3370,,3,8,2,
3371,,3,16,2,
3372,,3,8,4,
3373,,3,8,4,-76.0
3374,,3,15,3,
3375,,3,15,4,
3376,,3,8,4,
3377,,3,16,4,
3378,,3,8,4,
3379,,3,8,4,29.75
3380,,3,16,4,
3381,,3,16,4,10.05
3382,,3,15,3,
3383,,3,15,3,
3384,,3,8,4,
3385,,3,22,4,19.05
3386,,3,16,4,8.25
3387,,3,8,39,
3388,,3,8,2,
3389,,3,8,2,
3390,,3,22,2,
3391,,3,11,6,20.0
3392,,3,11,6,
3393,,3,10,6,
3394,,3,11,12,
3395,,3,10,6,
3396,,3,11,6,
3397,,3,11,2,
3398,,3,11,2,
3399,,3,10,2,
3400,,3,11,2,
3401,,3,10,2,
3402,,3,9,2,
3403,,3,11,2,
3404,,3,9,2,
3405,,3,11,2,
3406,,3,10,3,
3407,,3,11,3,
3408,,3,11,4,
3409,,3,11,4,
3410,,3,10,4,
3411,,3,10,4,
3412,,3,10,4,
3413,,3,11,3,
3414,,3,9,4,
3415,,3,11,4,4.05
3416,,3,11,4,
3417,,3,10,3,
3418,,3,10,4,
3419,,3,11,3,
3420,,3,10,19,
3421,,3,10,12,
3422,,3,11,6,
3423,,3,9,2,
3424,,3,11,2,
3425,,3,10,2,
3426,,3,11,3,
3427,,3,9,4,
3428,,3,4,6,
3429,,3,4,12,
3430,,3,3,12,
3431,,3,1,28,
3432,,3,4,6,
3433,,3,4,6,
3434,,3,2,2,
3435,,3,4,2,
3436,,3,2,4,
3437,,3,2,4,-70.0
3438,,3,4,4,45.0
3439,,3,4,4,
3440,,3,4,3,
3441,,3,4,4,
3442,,3,4,4,
3443,,3,2,4,
3444,,3,3,4,
3445,,3,2,13,
3446,,3,1,4,
3447,,3,4,4,24.0
3448,,3,1,14,
3449,,3,5,19,
3450,,3,4,14,
3451,,3,3,2,
3452,,3,5,4,42.75
3453,,3,1,4,
3454,,3,7,6,
3455,,3,6,6,30.0
3456,,3,17,2,
3457,,3,6,2,
3458,,3,6,2,
3459,,3,7,3,
3460,,3,6,4,
3461,,3,23,3,
3462,,3,6,3,
3463,,3,17,2,
3464,,3,13,2,
3465,,3,19,2,
3466,,3,13,2,
3467,,3,19,2,
3468,,3,12,2,
3469,,3,13,4,
3470,,3,14,20,
3471,,3,12,2,
3472,,3,20,4,
3473,,3,12,4,
3474,,3,15,35,
3475,,3,16,20,
3476,,3,15,12,
3477,,3,15,6,
3478,,3,8,6,
3479,,3,15,6,
3480,,3,8,2,
3481,,3,8,2,
3482,,3,15,2,
3483,,3,8,2,
3484,,3,15,2,
3485,,3,8,2,
3486,,3,15,4,
3487,,3,8,4,
3488,,3,22,4,
3489,,3,8,4,
3490,,3,8,4,
3491,,3,8,4,
3492,,3,15,3,
3493,,3,15,3,
3494,,3,8,4,
3495,,3,22,4,0.0
3496,,3,8,3,
3497,,3,22,4,
3498,,3,8,4,
3499,,3,8,6,
3500,,3,8,4,72.0
3501,,3,8,4,
3502,,3,10,6,
3503,,3,9,6,
3504,,3,9,2,
3505,,3,11,2,-28.75
3506,,3,10,2,
3507,,3,11,2,
3508,,3,10,2,
3509,,3,11,2,
3510,,3,10,2,
3511,,3,9,2,
3512,,3,11,2,
3513,,3,11,4,
3514,,3,11,3,
3515,,3,11,3,
3516,,3,11,4,
3517,,3,11,4,
3518,,3,10,3,
3519,,3,11,4,
3520,,3,10,4,-102.0
3521,,3,9,3,
3522,,3,11,4,
3523,,3,10,3,
3524,,3,10,3,
3525,,3,11,18,
3526,,3,10,4,
3527,,3,11,4,
3528,,3,1,6,
3529,,3,2,2,
3530,,3,4,4,
3531,,3,3,4,63.75
3532,,3,4,4,
3533,,3,21,3,
3534,,3,1,4,-12.0
3535,,3,1,3,
3536,,3,4,14,
3537,,3,1,12,
3538,,3,2,14,
3539,,3,2,12,
3540,,3,3,2,
3541,,3,2,3,
3542,,3,2,3,
3543,,3,2,4,
3544,,3,3,29,
3545,,3,6,6,
3546,,3,23,2,
3547,,3,23,2,
3548,,3,17,2,
3549,,3,6,2,
3550,,3,17,2,
3551,,3,17,2,13.05
3552,,3,17,4,
3553,,3,6,4,
3554,,3,7,4,
3555,,3,23,3,
3556,,3,23,4,60.0
3557,,3,17,12,
3558,,3,23,12,
3559,,3,7,14,
3560,,3,6,14,
3561,,3,12,6,
3562,,3,19,2,
3563,,3,19,2,
3564,,3,14,2,
3565,,3,19,2,
3566,,3,14,2,
3567,,3,19,2,
3568,,3,12,2,
3569,,3,19,4,
3570,,3,12,4,
3571,,3,13,3,
3572,,3,15,6,
3573,,3,16,6,
3574,,3,8,6,
3575,,3,8,6,
3576,,3,8,6,
3577,,3,8,6,
3578,,3,16,6,48.0
3579,,3,8,2,
3580,,3,22,2,107.0
3581,,3,8,2,
3582,,3,8,2,
3583,,3,8,2,
3584,,3,8,2,
3585,,3,16,2,
3586,,3,16,2,
3587,,3,8,4,-40.0
3588,,3,16,4,
3589,,3,15,4,
3590,,3,15,3,
3591,,3,16,3,
3592,,3,16,4,
3593,,3,8,4,
3594,,3,8,4,
3595,,3,8,3,5.05
3596,,3,15,4,
3597,,3,16,4,
3598,,3,8,4,
3599,,3,8,4,
3600,,3,8,4,
3601,,3,8,4,
3602,,3,15,12,
3603,,3,8,14,
3604,,3,8,12,
3605,,3,8,2,
3606,,3,8,4,63.0
3607,,3,10,6,
3608,,3,9,6,
3609,,3,9,6,
3610,,3,10,6,
3611,,3,9,28,
3612,,3,10,6,
3613,,3,10,6,
3614,,3,11,6,
3615,,3,16,4,
3616,,3,8,24,
3617,,3,8,8,
3618,,3,15,8,
3619,,3,8,8,
3620,,3,8,8,
3621,,3,8,24,
3622,,3,8,24,
3623,,3,16,8,
3624,,3,15,8,
3625,,3,8,24,
3626,,3,16,8,
3627,,3,16,8,
3628,,3,10,6,
3629,,3,11,2,
3630,,3,10,7,
3631,,3,11,7,
3632,,3,11,7,
3633,,3,11,2,
3634,,3,11,2,
3635,,3,11,7,
3636,,3,11,7,
3637,,3,11,7,
3638,,3,9,7,
3639,,3,10,2,
3640,,3,11,4,
3641,,3,11,12,
3642,,3,11,8,36.75
3643,,3,9,8,
3644,,3,10,8,
3645,,3,2,28,
3646,,3,5,6,
3647,,3,3,7,
3648,,3,3,7,
3649,,3,4,22,
3650,,3,1,16,
3651,,3,4,4,
3652,,3,4,30,
3653,,3,3,30,
3654,,3,3,8,
3655,,3,2,24,
3656,,3,2,24,
3657,,3,3,37,
3658,,3,1,34,
3659,,3,2,33,0.930000007
3660,,3,18,7,
3661,,3,18,4,
3662,,3,18,12,
3663,,3,14,2,
3664,,3,14,2,
3665,,3,14,2,
3666,104.0,3,20,4,
3667,2516.0,3,20,4,
3668,2556.0,3,20,4,
3669,3477.0,3,20,4,
3670,3689.0,3,20,4,
3671,4134.0,3,20,4,
3672,4214.0,3,20,4,
3673,4574.0,3,20,4,
3674,5156.0,3,20,4,
3675,5280.0,3,20,4,
3676,5307.0,3,20,4,
3677,5462.0,3,20,4,
3678,5750.0,3,20,4,
3679,,3,15,11,
3680,,3,16,6,
3681,,3,8,2,
3682,,3,15,2,
3683,,3,15,2,
3684,,3,11,2,
3685,,3,10,3,
3686,,3,10,4,
3687,,3,11,19,
3688,,3,4,6,
3689,,3,4,6,
3690,,3,14,4,
3691,,3,12,18,
3692,,3,15,6,
3693,,3,15,6,
3694,,3,8,2,
3695,,3,16,4,
3696,,3,9,6,
3697,,3,11,6,
3698,,3,10,6,
3699,,3,10,2,
3700,,3,11,4,
3701,,3,1,6,
3702,,3,3,4,
3703,,3,3,3,
3704,,3,2,4,4.05
3705,,3,6,2,
3706,,3,6,3,
3707,,3,18,3,
3708,,3,8,6,
3709,,3,8,6,
3710,,3,8,2,
3711,,3,16,3,
3712,,3,8,3,
3713,,3,15,4,
3714,,3,11,6,
3715,,3,10,6,
3716,,3,11,4,
3717,,3,2,2,
3718,,3,12,6,
3719,,3,14,4,0.0
3720,,3,8,6,
3721,,3,8,2,
3722,,3,11,11,
3723,,3,10,3,
3724,,3,11,4,
3725,,3,10,4,
3726,,3,21,20,
3727,,3,3,3,
3728,,3,2,4,78.75
3729,,3,21,3,
3730,,3,18,6,
3731,,1,19,6,
3732,,1,14,7,
3733,,1,13,2,
3734,,1,19,4,
3735,,1,13,12,
3736,,1,14,8,
3737,,1,13,8,
3738,,1,8,10,
3739,,1,16,9,
3740,,1,8,9,
3741,,1,16,6,
3742,,1,16,6,
3743,,1,16,7,
3744,,1,22,7,
3745,,1,8,2,
3746,,1,8,7,
3747,,1,22,7,
3748,,1,8,22,
3749,,1,16,7,
3750,,1,16,7,
3751,,1,8,7,
3752,,1,16,7,
3753,,1,8,2,
3754,,1,8,7,
3755,,1,15,7,
3756,,1,15,7,
3757,,1,22,7,
3758,,1,8,7,
3759,,1,8,7,
3760,,1,8,7,
3761,,1,8,7,
3762,,1,16,2,
3763,,1,8,7,
3764,,1,8,2,-3.75
3765,,1,15,7,
3766,,1,15,2,
3767,,1,15,2,
3768,,1,8,22,
3769,,1,8,7,
3770,,1,16,7,
3771,,1,16,7,
3772,,1,8,7,
3773,,1,8,7,
3774,,1,8,7,
3775,,1,22,4,
3776,,1,16,4,
3777,,1,22,3,
3778,,1,8,4,
3779,,1,16,26,
3780,,1,16,26,
3781,,1,16,8,51.0
3782,,1,8,8,
3783,,1,8,8,
3784,,1,8,24,
3785,,1,15,24,
3786,,1,16,8,
3787,,1,16,8,
3788,,1,8,24,
3789,,1,22,8,
3790,,1,16,8,
3791,,1,15,24,
3792,,1,15,24,
3793,,1,8,8,
3794,,1,16,8,
3795,,1,8,8,24.0
3796,,1,16,24,
3797,,1,16,24,
3798,,1,10,6,
3799,,1,11,6,
3800,,1,11,6,
3801,,1,11,2,
3802,,1,10,7,
