date_id,date_time,full_date,day,month,year
3540,2017-11-20 14:38:00,2017-11-20,20,11,2017
3541,2016-06-16 19:13:00,2016-06-16,16,6,2016
3542,2016-06-28 19:12:00,2016-06-28,28,6,2016
3543,2016-06-18 15:43:00,2016-06-18,18,6,2016
3544,2016-05-20 19:26:00,2016-05-20,20,5,2016
3545,2016-12-29 18:36:00,2016-12-29,29,12,2016
3546,2016-08-17 13:10:00,2016-08-17,17,8,2016
3547,2016-07-14 15:19:00,2016-07-14,14,7,2016
3548,2016-09-25 22:24:00,2016-09-25,25,9,2016
3549,2015-07-23 04:47:00,2015-07-23,23,7,2015
3550,2017-03-27 12:10:00,2017-03-27,27,3,2017
3551,2015-05-19 08:12:00,2015-05-19,19,5,2015
3552,2017-04-21 18:58:00,2017-04-21,21,4,2017
3553,2017-05-13 00:01:00,2017-05-13,13,5,2017
3554,2017-05-27 15:03:00,2017-05-27,27,5,2017
3555,2015-10-25 23:13:00,2015-10-25,25,10,2015
3556,2016-12-27 03:53:00,2016-12-27,27,12,2016
3557,2017-04-20 05:28:00,2017-04-20,20,4,2017
3558,2016-04-13 22:28:00,2016-04-13,13,4,2016
3559,2016-08-19 14:13:00,2016-08-19,19,8,2016
3560,2016-05-14 01:13:00,2016-05-14,14,5,2016
3561,2017-09-24 00:52:00,2017-09-24,24,9,2017
3562,2015-09-17 21:11:00,2015-09-17,17,9,2015
3563,2015-03-14 15:18:00,2015-03-14,14,3,2015
3564,2017-05-23 07:42:00,2017-05-23,23,5,2017
3565,2015-01-15 11:53:00,2015-01-15,15,1,2015
3566,2015-12-29 07:54:00,2015-12-29,29,12,2015
3567,2016-03-23 16:00:00,2016-03-23,23,3,2016
3568,2017-06-23 09:35:00,2017-06-23,23,6,2017
3569,2015-10-14 20:16:00,2015-10-14,14,10,2015
3570,2017-02-22 00:07:00,2017-02-22,22,2,2017
3571,2016-09-13 12:58:00,2016-09-13,13,9,2016
3572,2015-07-26 11:37:00,2015-07-26,26,7,2015
3573,2015-07-26 09:31:00,2015-07-26,26,7,2015
3574,2017-09-26 22:57:00,2017-09-26,26,9,2017
3575,2017-06-20 11:31:00,2017-06-20,20,6,2017
3576,2015-08-18 12:49:00,2015-08-18,18,8,2015
3577,2015-02-14 13:15:00,2015-02-14,14,2,2015
3578,2015-03-26 02:20:00,2015-03-26,26,3,2015
3579,2017-05-14 17:42:00,2017-05-14,14,5,2017
3580,2017-03-27 03:45:00,2017-03-27,27,3,2017
3581,2017-03-30 07:47:00,2017-03-30,30,3,2017
3582,2017-04-21 00:24:00,2017-04-21,21,4,2017
3583,2015-02-25 12:00:00,2015-02-25,25,2,2015
3584,2017-05-30 03:19:00,2017-05-30,30,5,2017
3585,2018-01-30 08:03:00,2018-01-30,30,1,2018
3586,2016-02-28 11:50:00,2016-02-28,28,2,2016
3587,2018-01-27 15:35:00,2018-01-27,27,1,2018
3588,2017-11-15 02:54:00,2017-11-15,15,11,2017
3589,2015-12-14 01:05:00,2015-12-14,14,12,2015
3590,2016-02-21 14:28:00,2016-02-21,21,2,2016
3591,2017-11-15 01:51:00,2017-11-15,15,11,2017
3592,2015-12-28 02:49:00,2015-12-28,28,12,2015
3593,2017-12-16 19:51:00,2017-12-16,16,12,2017
3594,2016-05-28 05:45:00,2016-05-28,28,5,2016
3595,2016-06-15 02:35:00,2016-06-15,15,6,2016
3596,2016-05-23 19:15:00,2016-05-23,23,5,2016
3597,2017-08-16 22:50:00,2017-08-16,16,8,2017
3598,2017-07-27 09:11:00,2017-07-27,27,7,2017
3599,2017-01-27 14:52:00,2017-01-27,27,1,2017
3600,2015-01-26 16:15:00,2015-01-26,26,1,2015
3601,2015-05-29 16:57:00,2015-05-29,29,5,2015
3602,2016-12-21 10:33:00,2016-12-21,21,12,2016
3603,2016-11-29 06:01:00,2016-11-29,29,11,2016
3604,2015-12-19 12:07:00,2015-12-19,19,12,2015
3605,2017-07-25 01:50:00,2017-07-25,25,7,2017
3606,2015-12-17 08:58:00,2015-12-17,17,12,2015
3607,2015-04-18 18:14:00,2015-04-18,18,4,2015
3608,2015-07-30 01:06:00,2015-07-30,30,7,2015
3609,2016-10-20 13:47:00,2016-10-20,20,10,2016
3610,2016-10-21 07:18:00,2016-10-21,21,10,2016
3611,2017-01-13 02:17:00,2017-01-13,13,1,2017
3612,2017-06-26 04:51:00,2017-06-26,26,6,2017
3613,2017-10-29 13:37:00,2017-10-29,29,10,2017
3614,2017-08-16 06:43:00,2017-08-16,16,8,2017
3615,2017-07-27 15:09:00,2017-07-27,27,7,2017
3616,2015-07-14 23:12:00,2015-07-14,14,7,2015
3617,2017-01-18 08:24:00,2017-01-18,18,1,2017
3618,2017-10-20 12:45:00,2017-10-20,20,10,2017
3619,2015-10-24 05:32:00,2015-10-24,24,10,2015
3620,2015-09-22 09:05:00,2015-09-22,22,9,2015
3621,2015-06-26 15:10:00,2015-06-26,26,6,2015
3622,2017-08-21 12:50:00,2017-08-21,21,8,2017
3623,2015-10-13 01:52:00,2015-10-13,13,10,2015
3624,2017-10-15 16:05:00,2017-10-15,15,10,2017
3625,2016-09-13 04:12:00,2016-09-13,13,9,2016
3626,2015-10-18 13:15:00,2015-10-18,18,10,2015
3627,2015-08-19 15:05:00,2015-08-19,19,8,2015
3628,2017-06-22 01:42:00,2017-06-22,22,6,2017
3629,2017-10-21 01:22:00,2017-10-21,21,10,2017
3630,2016-10-20 05:02:00,2016-10-20,20,10,2016
3631,2015-10-22 04:50:00,2015-10-22,22,10,2015
3632,2015-06-21 18:51:00,2015-06-21,21,6,2015
3633,2015-10-23 11:40:00,2015-10-23,23,10,2015
3634,2015-10-21 08:31:00,2015-10-21,21,10,2015
3635,2015-07-23 20:12:00,2015-07-23,23,7,2015
3636,2017-06-23 19:24:00,2017-06-23,23,6,2017
3637,2015-09-17 16:37:00,2015-09-17,17,9,2015
3638,2015-04-23 02:59:00,2015-04-23,23,4,2015
3639,2017-03-18 02:11:00,2017-03-18,18,3,2017
3640,2017-05-20 03:41:00,2017-05-20,20,5,2017
3641,2015-03-17 02:10:00,2015-03-17,17,3,2015
3642,2015-01-21 11:32:00,2015-01-21,21,1,2015
3643,2017-02-15 14:19:00,2017-02-15,15,2,2017
3644,2015-01-21 21:41:00,2015-01-21,21,1,2015
3645,2017-06-16 12:56:00,2017-06-16,16,6,2017
3646,2017-03-20 06:45:00,2017-03-20,20,3,2017
3647,2017-02-14 02:35:00,2017-02-14,14,2,2017
3648,2017-02-24 14:08:00,2017-02-24,24,2,2017
3649,2017-05-25 16:28:00,2017-05-25,25,5,2017
3650,2015-03-16 14:57:00,2015-03-16,16,3,2015
3651,2017-02-18 07:08:00,2017-02-18,18,2,2017
3652,2015-01-13 11:32:00,2015-01-13,13,1,2015
3653,2017-01-28 22:45:00,2017-01-28,28,1,2017
3654,2015-05-16 20:18:00,2015-05-16,16,5,2015
3655,2015-03-21 01:06:00,2015-03-21,21,3,2015
3656,2017-06-13 20:28:00,2017-06-13,13,6,2017
3657,2015-03-18 18:06:00,2015-03-18,18,3,2015
3658,2015-02-23 06:03:00,2015-02-23,23,2,2015
3659,2015-05-14 00:20:00,2015-05-14,14,5,2015
3660,2015-05-29 02:14:00,2015-05-29,29,5,2015
3661,2018-01-19 13:30:00,2018-01-19,19,1,2018
3662,2017-12-25 07:03:00,2017-12-25,25,12,2017
3663,2017-11-19 02:33:00,2017-11-19,19,11,2017
3664,2016-03-21 15:19:00,2016-03-21,21,3,2016
3665,2016-02-16 10:27:00,2016-02-16,16,2,2016
3666,2016-01-26 22:55:00,2016-01-26,26,1,2016
3667,2015-12-19 03:21:00,2015-12-19,19,12,2015
3668,2018-01-18 07:22:00,2018-01-18,18,1,2018
3669,2017-11-20 06:13:00,2017-11-20,20,11,2017
3670,2016-02-13 06:47:00,2016-02-13,13,2,2016
3671,2016-12-13 17:34:00,2016-12-13,13,12,2016
3672,2016-02-16 13:15:00,2016-02-16,16,2,2016
3673,2016-03-23 12:51:00,2016-03-23,23,3,2016
3674,2017-11-22 20:14:00,2017-11-22,22,11,2017
3675,2016-11-13 13:24:00,2016-11-13,13,11,2016
3676,2015-11-18 06:01:00,2015-11-18,18,11,2015
3677,2015-12-22 01:46:00,2015-12-22,22,12,2015
3678,2015-10-25 21:07:00,2015-10-25,25,10,2015
3679,2018-01-18 21:44:00,2018-01-18,18,1,2018
3680,2018-01-18 06:40:00,2018-01-18,18,1,2018
3681,2016-03-17 20:13:00,2016-03-17,17,3,2016
3682,2017-12-17 07:25:00,2017-12-17,17,12,2017
3683,2016-01-19 21:00:00,2016-01-19,19,1,2016
3684,2016-06-20 03:27:00,2016-06-20,20,6,2016
3685,2016-04-27 14:44:00,2016-04-27,27,4,2016
3686,2016-04-17 07:02:00,2016-04-17,17,4,2016
3687,2016-06-18 03:48:00,2016-06-18,18,6,2016
3688,2016-09-21 03:29:00,2016-09-21,21,9,2016
3689,2017-01-14 16:07:00,2017-01-14,14,1,2017
3690,2016-08-25 11:04:00,2016-08-25,25,8,2016
3691,2016-06-14 07:18:00,2016-06-14,14,6,2016
3692,2016-06-16 09:24:00,2016-06-16,16,6,2016
3693,2016-04-28 14:54:00,2016-04-28,28,4,2016
3694,2016-08-24 20:42:00,2016-08-24,24,8,2016
3695,2016-09-13 03:30:00,2016-09-13,13,9,2016
3696,2017-09-15 19:59:00,2017-09-15,15,9,2017
3697,2015-10-18 18:51:00,2015-10-18,18,10,2015
3698,2015-09-17 10:40:00,2015-09-17,17,9,2015
3699,2015-05-24 23:47:00,2015-05-24,24,5,2015
3700,2016-02-20 03:26:00,2016-02-20,20,2,2016
3701,2015-11-26 23:32:00,2015-11-26,26,11,2015
3702,2016-09-19 05:15:00,2016-09-19,19,9,2016
3703,2017-05-27 13:39:00,2017-05-27,27,5,2017
3704,2017-04-14 14:56:00,2017-04-14,14,4,2017
3705,2015-12-15 11:46:00,2015-12-15,15,12,2015
3706,2016-01-25 04:32:00,2016-01-25,25,1,2016
3707,2016-03-18 02:32:00,2016-03-18,18,3,2016
3708,2016-02-15 21:50:00,2016-02-15,15,2,2016
3709,2017-09-24 08:56:00,2017-09-24,24,9,2017
3710,2017-03-19 06:13:00,2017-03-19,19,3,2017
3711,2015-01-26 01:11:00,2015-01-26,26,1,2015
3712,2017-06-15 18:21:00,2017-06-15,15,6,2017
3713,2016-05-20 01:34:00,2016-05-20,20,5,2016
3714,2015-06-27 21:17:00,2015-06-27,27,6,2015
3715,2016-12-17 01:27:00,2016-12-17,17,12,2016
3716,2016-07-14 00:58:00,2016-07-14,14,7,2016
3717,2016-07-19 11:17:00,2016-07-19,19,7,2016
3718,2016-07-29 14:05:00,2016-07-29,29,7,2016
3719,2016-11-20 17:04:00,2016-11-20,20,11,2016
3720,2016-12-26 07:13:00,2016-12-26,26,12,2016
3721,2017-01-16 04:12:00,2017-01-16,16,1,2017
3722,2016-09-20 06:28:00,2016-09-20,20,9,2016
3723,2016-11-22 21:16:00,2016-11-22,22,11,2016
3724,2016-10-17 06:36:00,2016-10-17,17,10,2016
3725,2016-11-24 13:13:00,2016-11-24,24,11,2016
3726,2016-11-20 22:41:00,2016-11-20,20,11,2016
3727,2017-01-18 05:15:00,2017-01-18,18,1,2017
3728,2016-09-18 13:29:00,2016-09-18,18,9,2016
3729,2016-11-21 21:06:00,2016-11-21,21,11,2016
3730,2016-09-21 18:12:00,2016-09-21,21,9,2016
3731,2016-12-23 07:23:00,2016-12-23,23,12,2016
3732,2017-10-21 16:05:00,2017-10-21,21,10,2017
3733,2015-06-28 12:42:00,2015-06-28,28,6,2015
3734,2017-06-19 19:45:00,2017-06-19,19,6,2017
3735,2015-08-19 21:02:00,2015-08-19,19,8,2015
3736,2017-07-20 16:02:00,2017-07-20,20,7,2017
3737,2017-08-19 18:05:00,2017-08-19,19,8,2017
3738,2015-08-15 00:23:00,2015-08-15,15,8,2015
3739,2017-10-26 12:23:00,2017-10-26,26,10,2017
3740,2017-10-13 04:53:00,2017-10-13,13,10,2017
3741,2017-06-20 20:38:00,2017-06-20,20,6,2017
3742,2017-08-13 22:18:00,2017-08-13,13,8,2017
3743,2017-09-13 19:17:00,2017-09-13,13,9,2017
3744,2017-08-17 15:39:00,2017-08-17,17,8,2017
3745,2017-01-15 05:47:00,2017-01-15,15,1,2017
3746,2017-09-22 21:54:00,2017-09-22,22,9,2017
3747,2015-08-18 15:58:00,2015-08-18,18,8,2015
3748,2015-06-19 19:33:00,2015-06-19,19,6,2015
3749,2017-10-23 23:26:00,2017-10-23,23,10,2017
3750,2015-06-16 10:58:00,2015-06-16,16,6,2015
3751,2015-07-18 18:59:00,2015-07-18,18,7,2015
3752,2015-07-28 06:00:00,2015-07-28,28,7,2015
3753,2016-12-20 18:26:00,2016-12-20,20,12,2016
3754,2015-06-19 11:30:00,2015-06-19,19,6,2015
3755,2015-10-16 02:02:00,2015-10-16,16,10,2015
3756,2017-08-14 01:27:00,2017-08-14,14,8,2017
3757,2015-06-18 19:23:00,2015-06-18,18,6,2015
3758,2015-07-15 19:10:00,2015-07-15,15,7,2015
3759,2015-09-28 18:53:00,2015-09-28,28,9,2015
3760,2017-09-16 19:48:00,2017-09-16,16,9,2017
3761,2015-10-18 22:00:00,2015-10-18,18,10,2015
3762,2015-09-16 04:32:00,2015-09-16,16,9,2015
3763,2015-10-18 19:54:00,2015-10-18,18,10,2015
3764,2015-09-20 08:23:00,2015-09-20,20,9,2015
3765,2017-10-28 22:12:00,2017-10-28,28,10,2017
3766,2017-10-17 23:05:00,2017-10-17,17,10,2017
3767,2015-08-23 05:37:00,2015-08-23,23,8,2015
3768,2017-09-25 01:24:00,2017-09-25,25,9,2017
3769,2015-08-13 05:59:00,2015-08-13,13,8,2015
3770,2015-10-20 00:17:00,2015-10-20,20,10,2015
3771,2016-08-25 21:13:00,2016-08-25,25,8,2016
3772,2017-08-17 16:42:00,2017-08-17,17,8,2017
3773,2015-09-25 05:24:00,2015-09-25,25,9,2015
3774,2017-09-15 11:55:00,2017-09-15,15,9,2017
3775,2015-09-21 16:37:00,2015-09-21,21,9,2015
3776,2015-10-18 12:12:00,2015-10-18,18,10,2015
3777,2015-09-19 08:55:00,2015-09-19,19,9,2015
3778,2015-06-23 03:26:00,2015-06-23,23,6,2015
3779,2017-09-22 12:47:00,2017-09-22,22,9,2017
3780,2017-07-25 08:30:00,2017-07-25,25,7,2017
3781,2015-06-20 23:35:00,2015-06-20,20,6,2015
3782,2017-08-18 03:54:00,2017-08-18,18,8,2017
3783,2016-11-19 09:11:00,2016-11-19,19,11,2016
3784,2015-07-17 17:46:00,2015-07-17,17,7,2015
3785,2015-09-13 04:01:00,2015-09-13,13,9,2015
3786,2017-07-24 01:40:00,2017-07-24,24,7,2017
3787,2017-08-23 09:41:00,2017-08-23,23,8,2017
3788,2017-07-26 10:25:00,2017-07-26,26,7,2017
3789,2015-07-27 16:00:00,2015-07-27,27,7,2015
3790,2015-07-25 09:41:00,2015-07-25,25,7,2015
3791,2017-03-27 09:01:00,2017-03-27,27,3,2017
3792,2015-05-20 13:17:00,2015-05-20,20,5,2015
3793,2017-03-23 15:40:00,2017-03-23,23,3,2017
3794,2015-03-27 09:51:00,2015-03-27,27,3,2015
3795,2015-03-19 00:04:00,2015-03-19,19,3,2015
3796,2017-04-23 15:06:00,2017-04-23,23,4,2017
3797,2016-12-17 02:09:00,2016-12-17,17,12,2016
3798,2016-12-20 14:14:00,2016-12-20,20,12,2016
3799,2016-10-27 21:40:00,2016-10-27,27,10,2016
3800,2016-07-14 02:43:00,2016-07-14,14,7,2016
3801,2016-11-23 18:18:00,2016-11-23,23,11,2016
3802,2016-09-18 09:38:00,2016-09-18,18,9,2016
3803,2016-11-20 05:10:00,2016-11-20,20,11,2016
3804,2016-11-19 04:17:00,2016-11-19,19,11,2016
3805,2017-09-15 23:08:00,2017-09-15,15,9,2017
3806,2015-10-24 04:50:00,2015-10-24,24,10,2015
3807,2015-06-23 13:35:00,2015-06-23,23,6,2015
3808,2017-01-26 05:35:00,2017-01-26,26,1,2017
3809,2015-02-23 14:06:00,2015-02-23,23,2,2015
3810,2017-05-18 15:15:00,2017-05-18,18,5,2017
3811,2015-02-19 10:58:00,2015-02-19,19,2,2015
3812,2015-10-26 20:36:00,2015-10-26,26,10,2015
3813,2016-01-23 22:03:00,2016-01-23,23,1,2016
3814,2016-02-15 22:53:00,2016-02-15,15,2,2016
3815,2016-02-22 07:17:00,2016-02-22,22,2,2016
3816,2016-08-26 21:03:00,2016-08-26,26,8,2016
3817,2016-08-17 21:35:00,2016-08-17,17,8,2016
3818,2016-07-21 00:47:00,2016-07-21,21,7,2016
3819,2016-06-17 19:02:00,2016-06-17,17,6,2016
3820,2016-06-13 10:59:00,2016-06-13,13,6,2016
3821,2016-10-24 12:02:00,2016-10-24,24,10,2016
3822,2016-11-16 12:31:00,2016-11-16,16,11,2016
3823,2016-11-14 19:53:00,2016-11-14,14,11,2016
3824,2016-11-18 04:49:00,2016-11-18,18,11,2016
3825,2016-10-16 21:30:00,2016-10-16,16,10,2016
3826,2016-12-14 12:08:00,2016-12-14,14,12,2016
3827,2016-11-24 06:12:00,2016-11-24,24,11,2016
3828,2016-12-21 01:47:00,2016-12-21,21,12,2016
3829,2016-10-23 07:39:00,2016-10-23,23,10,2016
3830,2016-11-14 06:13:00,2016-11-14,14,11,2016
3831,2017-01-15 07:11:00,2017-01-15,15,1,2017
3832,2016-12-24 10:01:00,2016-12-24,24,12,2016
3833,2016-11-25 11:38:00,2016-11-25,25,11,2016
3834,2016-09-22 06:28:00,2016-09-22,22,9,2016
3835,2016-10-23 22:01:00,2016-10-23,23,10,2016
3836,2016-10-14 03:17:00,2016-10-14,14,10,2016
3837,2016-10-19 17:07:00,2016-10-19,19,10,2016
3838,2016-12-26 16:40:00,2016-12-26,26,12,2016
3839,2016-10-17 23:04:00,2016-10-17,17,10,2016
3840,2016-09-21 08:45:00,2016-09-21,21,9,2016
3841,2016-12-16 00:13:00,2016-12-16,16,12,2016
3842,2016-10-22 11:41:00,2016-10-22,22,10,2016
3843,2016-12-25 04:56:00,2016-12-25,25,12,2016
3844,2016-12-29 01:26:00,2016-12-29,29,12,2016
3845,2016-10-25 17:27:00,2016-10-25,25,10,2016
3846,2016-09-26 20:50:00,2016-09-26,26,9,2016
3847,2016-11-13 02:11:00,2016-11-13,13,11,2016
3848,2016-12-15 21:46:00,2016-12-15,15,12,2016
3849,2016-09-22 13:28:00,2016-09-22,22,9,2016
3850,2016-11-18 07:37:00,2016-11-18,18,11,2016
3851,2016-11-23 20:45:00,2016-11-23,23,11,2016
3852,2017-01-18 00:00:00,2017-01-18,18,1,2017
3853,2016-11-25 04:38:00,2016-11-25,25,11,2016
3854,2016-11-18 17:04:00,2016-11-18,18,11,2016
3855,2016-08-26 22:48:00,2016-08-26,26,8,2016
3856,2016-10-22 19:02:00,2016-10-22,22,10,2016
3857,2016-11-13 18:18:00,2016-11-13,13,11,2016
3858,2016-10-21 10:06:00,2016-10-21,21,10,2016
3859,2016-10-13 00:39:00,2016-10-13,13,10,2016
3860,2016-09-18 22:35:00,2016-09-18,18,9,2016
3861,2016-10-27 00:38:00,2016-10-27,27,10,2016
3862,2016-10-17 22:01:00,2016-10-17,17,10,2016
3863,2016-12-14 23:42:00,2016-12-14,14,12,2016
3864,2017-10-14 18:22:00,2017-10-14,14,10,2017
3865,2017-10-28 00:50:00,2017-10-28,28,10,2017
3866,2017-10-29 20:37:00,2017-10-29,29,10,2017
3867,2017-10-13 03:50:00,2017-10-13,13,10,2017
3868,2017-10-26 22:33:00,2017-10-26,26,10,2017
3869,2017-10-16 06:27:00,2017-10-16,16,10,2017
3870,2017-10-15 05:13:00,2017-10-15,15,10,2017
3871,2017-10-28 18:21:00,2017-10-28,28,10,2017
3872,2017-10-14 03:39:00,2017-10-14,14,10,2017
3873,2017-10-26 21:51:00,2017-10-26,26,10,2017
3874,2017-10-17 00:40:00,2017-10-17,17,10,2017
3875,2017-10-28 16:57:00,2017-10-28,28,10,2017
3876,2017-10-14 15:13:00,2017-10-14,14,10,2017
3877,2017-10-18 06:48:00,2017-10-18,18,10,2017
3878,2017-10-28 09:56:00,2017-10-28,28,10,2017
3879,2017-10-15 02:46:00,2017-10-15,15,10,2017
3880,2017-10-16 22:55:00,2017-10-16,16,10,2017
3881,2017-10-28 02:56:00,2017-10-28,28,10,2017
3882,2017-10-16 09:36:00,2017-10-16,16,10,2017
3883,2017-10-16 21:52:00,2017-10-16,16,10,2017
3884,2017-10-17 16:26:00,2017-10-17,17,10,2017
3885,2016-12-14 07:35:00,2016-12-14,14,12,2016
3886,2017-09-18 05:47:00,2017-09-18,18,9,2017
3887,2016-10-22 17:38:00,2016-10-22,22,10,2016
3888,2015-08-21 07:01:00,2015-08-21,21,8,2015
3889,2017-08-27 19:29:00,2017-08-27,27,8,2017
3890,2016-11-24 02:42:00,2016-11-24,24,11,2016
3891,2015-10-16 18:30:00,2015-10-16,16,10,2015
3892,2017-07-27 03:35:00,2017-07-27,27,7,2017
3893,2017-09-19 11:55:00,2017-09-19,19,9,2017
3894,2015-10-19 06:25:00,2015-10-19,19,10,2015
3895,2017-07-21 23:13:00,2017-07-21,21,7,2017
3896,2015-07-27 19:30:00,2015-07-27,27,7,2015
3897,2017-08-21 17:23:00,2017-08-21,21,8,2017
3898,2015-07-17 20:55:00,2015-07-17,17,7,2015
3899,2017-09-14 17:42:00,2017-09-14,14,9,2017
3900,2015-09-14 01:44:00,2015-09-14,14,9,2015
3901,2015-09-21 16:16:00,2015-09-21,21,9,2015
3902,2015-06-19 05:32:00,2015-06-19,19,6,2015
3903,2017-07-29 17:57:00,2017-07-29,29,7,2017
3904,2017-07-26 13:55:00,2017-07-26,26,7,2017
3905,2016-10-24 13:26:00,2016-10-24,24,10,2016
3906,2015-07-16 14:47:00,2015-07-16,16,7,2015
3907,2017-08-23 23:20:00,2017-08-23,23,8,2017
3908,2017-10-19 15:23:00,2017-10-19,19,10,2017
3909,2017-07-24 08:19:00,2017-07-24,24,7,2017
3910,2015-09-20 21:21:00,2015-09-20,20,9,2015
3911,2016-09-14 20:51:00,2016-09-14,14,9,2016
3912,2015-06-25 21:39:00,2015-06-25,25,6,2015
3913,2015-10-20 16:24:00,2015-10-20,20,10,2015
3914,2017-10-25 22:23:00,2017-10-25,25,10,2017
3915,2015-10-23 17:58:00,2015-10-23,23,10,2015
3916,2015-06-15 04:50:00,2015-06-15,15,6,2015
3917,2017-08-23 22:59:00,2017-08-23,23,8,2017
3918,2015-07-18 03:34:00,2015-07-18,18,7,2015
3919,2017-10-22 12:03:00,2017-10-22,22,10,2017
3920,2017-08-17 19:09:00,2017-08-17,17,8,2017
3921,2015-08-20 13:30:00,2015-08-20,20,8,2015
3922,2015-07-21 14:36:00,2015-07-21,21,7,2015
3923,2017-10-24 20:48:00,2017-10-24,24,10,2017
3924,2015-10-18 09:24:00,2015-10-18,18,10,2015
3925,2017-10-23 00:18:00,2017-10-23,23,10,2017
3926,2017-08-21 17:44:00,2017-08-21,21,8,2017
3927,2015-07-24 16:31:00,2015-07-24,24,7,2015
3928,2017-10-21 10:28:00,2017-10-21,21,10,2017
3929,2015-07-21 13:54:00,2015-07-21,21,7,2015
3930,2017-09-23 16:28:00,2017-09-23,23,9,2017
3931,2017-06-21 13:48:00,2017-06-21,21,6,2017
3932,2017-06-18 05:34:00,2017-06-18,18,6,2017
3933,2015-10-15 15:53:00,2015-10-15,15,10,2015
3934,2015-09-13 19:26:00,2015-09-13,13,9,2015
3935,2015-07-16 11:59:00,2015-07-16,16,7,2015
3936,2017-10-23 06:16:00,2017-10-23,23,10,2017
3937,2015-09-16 20:39:00,2015-09-16,16,9,2015
3938,2017-09-20 23:39:00,2017-09-20,20,9,2017
3939,2017-06-18 04:52:00,2017-06-18,18,6,2017
3940,2016-12-17 03:33:00,2016-12-17,17,12,2016
3941,2015-09-15 02:16:00,2015-09-15,15,9,2015
3942,2015-08-19 11:56:00,2015-08-19,19,8,2015
3943,2015-08-13 18:57:00,2015-08-13,13,8,2015
3944,2015-06-13 00:59:00,2015-06-13,13,6,2015
3945,2017-09-25 10:30:00,2017-09-25,25,9,2017
3946,2015-07-15 16:22:00,2015-07-15,15,7,2015
3947,2017-08-23 20:32:00,2017-08-23,23,8,2017
3948,2015-09-19 05:24:00,2015-09-19,19,9,2015
3949,2015-08-29 10:10:00,2015-08-29,29,8,2015
3950,2017-09-19 08:04:00,2017-09-19,19,9,2017
3951,2015-09-19 16:16:00,2015-09-19,19,9,2015
3952,2015-09-13 18:02:00,2015-09-13,13,9,2015
3953,2015-08-14 12:07:00,2015-08-14,14,8,2015
3954,2015-07-16 10:56:00,2015-07-16,16,7,2015
3955,2015-06-28 14:27:00,2015-06-28,28,6,2015
3956,2017-09-25 09:48:00,2017-09-25,25,9,2017
3957,2016-08-26 05:17:00,2016-08-26,26,8,2016
3958,2017-09-13 18:14:00,2017-09-13,13,9,2017
3959,2017-09-16 17:21:00,2017-09-16,16,9,2017
3960,2017-06-20 17:28:00,2017-06-20,20,6,2017
3961,2017-06-18 04:31:00,2017-06-18,18,6,2017
3962,2015-06-17 17:06:00,2015-06-17,17,6,2015
3963,2017-08-13 00:35:00,2017-08-13,13,8,2017
3964,2015-10-20 05:11:00,2015-10-20,20,10,2015
3965,2017-10-22 22:33:00,2017-10-22,22,10,2017
3966,2015-10-22 02:44:00,2015-10-22,22,10,2015
3967,2015-10-18 16:24:00,2015-10-18,18,10,2015
3968,2015-07-16 07:47:00,2015-07-16,16,7,2015
3969,2017-09-24 08:35:00,2017-09-24,24,9,2017
3970,2017-10-21 20:59:00,2017-10-21,21,10,2017
3971,2017-10-20 19:45:00,2017-10-20,20,10,2017
3972,2017-10-24 05:44:00,2017-10-24,24,10,2017
3973,2017-09-25 13:40:00,2017-09-25,25,9,2017
3974,2015-07-28 16:10:00,2015-07-28,28,7,2015
3975,2015-06-19 23:45:00,2015-06-19,19,6,2015
3976,2017-09-26 01:34:00,2017-09-26,26,9,2017
3977,2017-08-26 17:33:00,2017-08-26,26,8,2017
3978,2017-08-15 04:05:00,2017-08-15,15,8,2017
3979,2017-07-21 05:00:00,2017-07-21,21,7,2017
3980,2017-07-20 09:44:00,2017-07-20,20,7,2017
3981,2015-08-28 16:39:00,2015-08-28,28,8,2015
3982,2017-10-25 12:55:00,2017-10-25,25,10,2017
3983,2017-09-21 17:10:00,2017-09-21,21,9,2017
3984,2017-09-20 13:51:00,2017-09-20,20,9,2017
3985,2017-09-19 19:16:00,2017-09-19,19,9,2017
3986,2017-09-18 01:56:00,2017-09-18,18,9,2017
3987,2017-09-13 05:37:00,2017-09-13,13,9,2017
3988,2017-06-20 15:01:00,2017-06-20,20,6,2017
3989,2015-07-20 09:31:00,2015-07-20,20,7,2015
3990,2016-10-25 05:12:00,2016-10-25,25,10,2016
3991,2017-08-14 01:06:00,2017-08-14,14,8,2017
3992,2015-10-14 03:27:00,2015-10-14,14,10,2015
3993,2015-06-19 17:27:00,2015-06-19,19,6,2015
3994,2015-06-13 12:12:00,2015-06-13,13,6,2015
3995,2015-06-14 22:32:00,2015-06-14,14,6,2015
3996,2017-10-25 06:16:00,2017-10-25,25,10,2017
3997,2017-08-23 13:11:00,2017-08-23,23,8,2017
3998,2015-08-25 08:25:00,2015-08-25,25,8,2015
3999,2015-08-22 06:09:00,2015-08-22,22,8,2015
4000,2017-10-23 09:46:00,2017-10-23,23,10,2017
4001,2015-08-16 17:22:00,2015-08-16,16,8,2015
4002,2015-06-23 07:17:00,2015-06-23,23,6,2015
4003,2017-10-21 19:56:00,2017-10-21,21,10,2017
4004,2017-10-18 22:34:00,2017-10-18,18,10,2017
4005,2015-06-15 15:21:00,2015-06-15,15,6,2015
